source_id,target_id,edge_type,data_source,confidence_score,evidence_count
GO:GO:0034705,GO:GO:0034703,go_term_is_a,GeneOntology,,0.0
GO:GO:0034762,GO:GO:0050794,go_term_is_a,GeneOntology,,0.0
GO:GO:0034762,GO:GO:0051049,go_term_is_a,GeneOntology,,0.0
GO:GO:0034763,GO:GO:0034762,go_term_is_a,GeneOntology,,0.0
GO:GO:0034763,GO:GO:0048523,go_term_is_a,GeneOntology,,0.0
GO:GO:0034763,GO:GO:0051051,go_term_is_a,GeneOntology,,0.0
GO:GO:0034764,GO:GO:0034762,go_term_is_a,GeneOntology,,0.0
GO:GO:0034764,GO:GO:0048522,go_term_is_a,GeneOntology,,0.0
GO:GO:0034764,GO:GO:0051050,go_term_is_a,GeneOntology,,0.0
GO:GO:0034774,GO:GO:0030141,go_term_part_of,GeneOntology,,0.0
GO:GO:0034774,GO:GO:0060205,go_term_is_a,GeneOntology,,0.0
GO:GO:0034976,GO:GO:0033554,go_term_is_a,GeneOntology,,0.0
GO:GO:0035014,GO:GO:0019207,go_term_is_a,GeneOntology,,0.0
GO:GO:0035094,GO:GO:0042221,go_term_is_a,GeneOntology,,0.0
GO:GO:0035150,GO:GO:0090066,go_term_is_a,GeneOntology,,0.0
GO:GO:0035270,GO:GO:0048731,go_term_is_a,GeneOntology,,0.0
GO:GO:0035296,GO:GO:0035150,go_term_is_a,GeneOntology,,0.0
GO:GO:0035357,GO:GO:0141193,go_term_is_a,GeneOntology,,0.0
GO:GO:0035556,GO:GO:0007165,go_term_is_a,GeneOntology,,0.0
GO:GO:0035564,GO:GO:0060993,go_term_part_of,GeneOntology,,0.0
GO:GO:0035564,GO:GO:0090066,go_term_is_a,GeneOntology,,0.0
GO:GO:0035565,GO:GO:0035564,go_term_is_a,GeneOntology,,0.0
GO:GO:0035565,GO:GO:0072114,go_term_part_of,GeneOntology,,0.0
GO:GO:0035591,GO:GO:0030674,go_term_is_a,GeneOntology,,0.0
GO:GO:0035592,GO:GO:0045184,go_term_is_a,GeneOntology,,0.0
GO:GO:0035623,GO:GO:0070293,go_term_is_a,GeneOntology,,0.0
GO:GO:0035623,GO:GO:1904659,go_term_is_a,GeneOntology,,0.0
GO:GO:0035633,GO:GO:0001894,go_term_is_a,GeneOntology,,0.0
GO:GO:0035639,GO:GO:0043168,go_term_is_a,GeneOntology,,0.0
GO:GO:0035639,GO:GO:1901265,go_term_is_a,GeneOntology,,0.0
GO:GO:0035639,GO:GO:1901363,go_term_is_a,GeneOntology,,0.0
GO:GO:0035655,GO:GO:0019221,go_term_is_a,GeneOntology,,0.0
GO:GO:0035655,GO:GO:0071351,go_term_part_of,GeneOntology,,0.0
GO:GO:0035710,GO:GO:0046631,go_term_is_a,GeneOntology,,0.0
GO:GO:0035770,GO:GO:0043232,go_term_is_a,GeneOntology,,0.0
GO:GO:0035770,GO:GO:0099080,go_term_is_a,GeneOntology,,0.0
GO:GO:0035774,GO:GO:0032024,go_term_is_a,GeneOntology,,0.0
GO:GO:0035774,GO:GO:0061178,go_term_is_a,GeneOntology,,0.0
GO:GO:0035883,GO:GO:0030855,go_term_is_a,GeneOntology,,0.0
GO:GO:0036041,GO:GO:0005504,go_term_is_a,GeneOntology,,0.0
GO:GO:0036094,GO:GO:0005488,go_term_is_a,GeneOntology,,0.0
GO:GO:0036211,GO:GO:0019538,go_term_is_a,GeneOntology,,0.0
GO:GO:0036211,GO:GO:0043412,go_term_is_a,GeneOntology,,0.0
GO:GO:0036293,GO:GO:0070482,go_term_is_a,GeneOntology,,0.0
GO:GO:0036294,GO:GO:0036293,go_term_is_a,GeneOntology,,0.0
GO:GO:0036294,GO:GO:0071453,go_term_is_a,GeneOntology,,0.0
GO:GO:0036295,GO:GO:0036296,go_term_is_a,GeneOntology,,0.0
GO:GO:0036295,GO:GO:0071453,go_term_is_a,GeneOntology,,0.0
GO:GO:0036296,GO:GO:0070482,go_term_is_a,GeneOntology,,0.0
GO:GO:0036312,GO:GO:0043548,go_term_is_a,GeneOntology,,0.0
GO:GO:0036477,GO:GO:0110165,go_term_is_a,GeneOntology,,0.0
GO:GO:0038023,GO:GO:0060089,go_term_is_a,GeneOntology,,0.0
GO:GO:0038024,GO:GO:0003674,go_term_is_a,GeneOntology,,0.0
GO:GO:0038060,GO:GO:0007263,go_term_is_a,GeneOntology,,0.0
GO:GO:0040008,GO:GO:0050789,go_term_is_a,GeneOntology,,0.0
GO:GO:0040012,GO:GO:0050789,go_term_is_a,GeneOntology,,0.0
GO:GO:0040013,GO:GO:0040012,go_term_is_a,GeneOntology,,0.0
GO:GO:0040013,GO:GO:0048519,go_term_is_a,GeneOntology,,0.0
GO:GO:0040017,GO:GO:0040012,go_term_is_a,GeneOntology,,0.0
GO:GO:0040017,GO:GO:0048518,go_term_is_a,GeneOntology,,0.0
GO:GO:0042060,GO:GO:0009611,go_term_is_a,GeneOntology,,0.0
GO:GO:0042093,GO:GO:0043367,go_term_is_a,GeneOntology,,0.0
GO:GO:0042110,GO:GO:0046649,go_term_is_a,GeneOntology,,0.0
GO:GO:0042113,GO:GO:0046649,go_term_is_a,GeneOntology,,0.0
GO:GO:0042127,GO:GO:0050794,go_term_is_a,GeneOntology,,0.0
GO:GO:0042169,GO:GO:0019904,go_term_is_a,GeneOntology,,0.0
GO:GO:0042175,GO:GO:0012505,go_term_part_of,GeneOntology,,0.0
GO:GO:0042175,GO:GO:0016020,go_term_is_a,GeneOntology,,0.0
GO:GO:0042176,GO:GO:0009894,go_term_is_a,GeneOntology,,0.0
GO:GO:0042176,GO:GO:0051246,go_term_is_a,GeneOntology,,0.0
GO:GO:0042177,GO:GO:0009895,go_term_is_a,GeneOntology,,0.0
GO:GO:0042177,GO:GO:0042176,go_term_is_a,GeneOntology,,0.0
GO:GO:0042177,GO:GO:0051248,go_term_is_a,GeneOntology,,0.0
GO:GO:0042221,GO:GO:0050896,go_term_is_a,GeneOntology,,0.0
GO:GO:0042267,GO:GO:0001909,go_term_is_a,GeneOntology,,0.0
GO:GO:0042267,GO:GO:0002228,go_term_is_a,GeneOntology,,0.0
GO:GO:0042277,GO:GO:0005488,go_term_is_a,GeneOntology,,0.0
GO:GO:0042306,GO:GO:0033157,go_term_is_a,GeneOntology,,0.0
GO:GO:0042306,GO:GO:0046822,go_term_is_a,GeneOntology,,0.0
GO:GO:0042306,GO:GO:1900180,go_term_is_a,GeneOntology,,0.0
GO:GO:0042307,GO:GO:0042306,go_term_is_a,GeneOntology,,0.0
GO:GO:0042307,GO:GO:0046824,go_term_is_a,GeneOntology,,0.0
GO:GO:0042307,GO:GO:0090316,go_term_is_a,GeneOntology,,0.0
GO:GO:0042307,GO:GO:1900182,go_term_is_a,GeneOntology,,0.0
GO:GO:0042311,GO:GO:0097746,go_term_is_a,GeneOntology,,0.0
GO:GO:0042383,GO:GO:0005886,go_term_is_a,GeneOntology,,0.0
GO:GO:0042391,GO:GO:0065008,go_term_is_a,GeneOntology,,0.0
GO:GO:0042562,GO:GO:0005488,go_term_is_a,GeneOntology,,0.0
GO:GO:0042592,GO:GO:0008150,go_term_is_a,GeneOntology,,0.0
GO:GO:0042593,GO:GO:0033500,go_term_is_a,GeneOntology,,0.0
GO:GO:0042594,GO:GO:0006950,go_term_is_a,GeneOntology,,0.0
GO:GO:0042594,GO:GO:0031667,go_term_is_a,GeneOntology,,0.0
GO:GO:0042626,GO:GO:0015399,go_term_is_a,GeneOntology,,0.0
GO:GO:0042626,GO:GO:0140657,go_term_is_a,GeneOntology,,0.0
GO:GO:0042632,GO:GO:0055092,go_term_is_a,GeneOntology,,0.0
GO:GO:0042734,GO:GO:0097060,go_term_is_a,GeneOntology,,0.0
GO:GO:0042734,GO:GO:0098793,go_term_part_of,GeneOntology,,0.0
GO:GO:0042752,GO:GO:0050789,go_term_is_a,GeneOntology,,0.0
GO:GO:0042789,GO:GO:0006366,go_term_is_a,GeneOntology,,0.0
GO:GO:0042789,GO:GO:0009299,go_term_is_a,GeneOntology,,0.0
GO:GO:0042802,GO:GO:0005515,go_term_is_a,GeneOntology,,0.0
GO:GO:0042803,GO:GO:0042802,go_term_is_a,GeneOntology,,0.0
GO:GO:0042803,GO:GO:0046983,go_term_is_a,GeneOntology,,0.0
GO:GO:0042805,GO:GO:0008092,go_term_is_a,GeneOntology,,0.0
GO:GO:0042974,GO:GO:0016922,go_term_is_a,GeneOntology,,0.0
GO:GO:0042981,GO:GO:0043067,go_term_is_a,GeneOntology,,0.0
GO:GO:0042995,GO:GO:0110165,go_term_is_a,GeneOntology,,0.0
GO:GO:0043005,GO:GO:0120025,go_term_is_a,GeneOntology,,0.0
GO:GO:0043025,GO:GO:0036477,go_term_part_of,GeneOntology,,0.0
GO:GO:0043025,GO:GO:0044297,go_term_is_a,GeneOntology,,0.0
GO:GO:0043065,GO:GO:0042981,go_term_is_a,GeneOntology,,0.0
GO:GO:0043065,GO:GO:0043068,go_term_is_a,GeneOntology,,0.0
GO:GO:0043066,GO:GO:0042981,go_term_is_a,GeneOntology,,0.0
GO:GO:0043066,GO:GO:0043069,go_term_is_a,GeneOntology,,0.0
GO:GO:0043067,GO:GO:0050794,go_term_is_a,GeneOntology,,0.0
GO:GO:0043068,GO:GO:0043067,go_term_is_a,GeneOntology,,0.0
GO:GO:0043068,GO:GO:0048522,go_term_is_a,GeneOntology,,0.0
GO:GO:0043069,GO:GO:0043067,go_term_is_a,GeneOntology,,0.0
GO:GO:0043069,GO:GO:0048523,go_term_is_a,GeneOntology,,0.0
GO:GO:0043085,GO:GO:0044093,go_term_is_a,GeneOntology,,0.0
GO:GO:0043085,GO:GO:0050790,go_term_is_a,GeneOntology,,0.0
GO:GO:0043114,GO:GO:0003018,go_term_is_a,GeneOntology,,0.0
GO:GO:0043114,GO:GO:0008015,go_term_part_of,GeneOntology,,0.0
GO:GO:0043114,GO:GO:0065008,go_term_is_a,GeneOntology,,0.0
GO:GO:0043116,GO:GO:0043114,go_term_is_a,GeneOntology,,0.0
GO:GO:0043122,GO:GO:1902531,go_term_is_a,GeneOntology,,0.0
GO:GO:0043123,GO:GO:0043122,go_term_is_a,GeneOntology,,0.0
GO:GO:0043123,GO:GO:1902533,go_term_is_a,GeneOntology,,0.0
GO:GO:0043125,GO:GO:0005102,go_term_is_a,GeneOntology,,0.0
GO:GO:0043167,GO:GO:0036094,go_term_is_a,GeneOntology,,0.0
GO:GO:0043168,GO:GO:0043167,go_term_is_a,GeneOntology,,0.0
GO:GO:0043169,GO:GO:0043167,go_term_is_a,GeneOntology,,0.0
GO:GO:0043170,GO:GO:0008152,go_term_is_a,GeneOntology,,0.0
GO:GO:0043177,GO:GO:0036094,go_term_is_a,GeneOntology,,0.0
GO:GO:0043200,GO:GO:0001101,go_term_is_a,GeneOntology,,0.0
GO:GO:0043201,GO:GO:0043200,go_term_is_a,GeneOntology,,0.0
GO:GO:0043201,GO:GO:1901698,go_term_is_a,GeneOntology,,0.0
GO:GO:0043201,GO:GO:1901700,go_term_is_a,GeneOntology,,0.0
GO:GO:0043207,GO:GO:0009605,go_term_is_a,GeneOntology,,0.0
GO:GO:0043207,GO:GO:0009607,go_term_is_a,GeneOntology,,0.0
GO:GO:0043226,GO:GO:0110165,go_term_is_a,GeneOntology,,0.0
GO:GO:0043227,GO:GO:0043226,go_term_is_a,GeneOntology,,0.0
GO:GO:0043228,GO:GO:0043226,go_term_is_a,GeneOntology,,0.0
GO:GO:0043229,GO:GO:0005622,go_term_part_of,GeneOntology,,0.0
GO:GO:0043229,GO:GO:0043226,go_term_is_a,GeneOntology,,0.0
GO:GO:0043230,GO:GO:0005576,go_term_part_of,GeneOntology,,0.0
GO:GO:0043230,GO:GO:0043226,go_term_is_a,GeneOntology,,0.0
GO:GO:0043231,GO:GO:0043227,go_term_is_a,GeneOntology,,0.0
GO:GO:0043231,GO:GO:0043229,go_term_is_a,GeneOntology,,0.0
GO:GO:0043232,GO:GO:0043228,go_term_is_a,GeneOntology,,0.0
GO:GO:0043232,GO:GO:0043229,go_term_is_a,GeneOntology,,0.0
GO:GO:0043233,GO:GO:0031974,go_term_is_a,GeneOntology,,0.0
GO:GO:0043233,GO:GO:0043226,go_term_part_of,GeneOntology,,0.0
GO:GO:0043235,GO:GO:0032991,go_term_is_a,GeneOntology,,0.0
GO:GO:0043243,GO:GO:0043244,go_term_is_a,GeneOntology,,0.0
GO:GO:0043243,GO:GO:0051130,go_term_is_a,GeneOntology,,0.0
GO:GO:0043244,GO:GO:0051128,go_term_is_a,GeneOntology,,0.0
GO:GO:0043255,GO:GO:0006109,go_term_is_a,GeneOntology,,0.0
GO:GO:0043255,GO:GO:0009889,go_term_is_a,GeneOntology,,0.0
GO:GO:0043266,GO:GO:0010959,go_term_is_a,GeneOntology,,0.0
GO:GO:0043268,GO:GO:0043266,go_term_is_a,GeneOntology,,0.0
GO:GO:0043268,GO:GO:0043270,go_term_is_a,GeneOntology,,0.0
GO:GO:0043269,GO:GO:0051049,go_term_is_a,GeneOntology,,0.0
GO:GO:0043270,GO:GO:0043269,go_term_is_a,GeneOntology,,0.0
GO:GO:0043270,GO:GO:0051050,go_term_is_a,GeneOntology,,0.0
GO:GO:0043279,GO:GO:1901698,go_term_is_a,GeneOntology,,0.0
GO:GO:0043367,GO:GO:0035710,go_term_is_a,GeneOntology,,0.0
GO:GO:0043367,GO:GO:0046632,go_term_is_a,GeneOntology,,0.0
GO:GO:0043408,GO:GO:1902531,go_term_is_a,GeneOntology,,0.0
GO:GO:0043409,GO:GO:0043408,go_term_is_a,GeneOntology,,0.0
GO:GO:0043409,GO:GO:1902532,go_term_is_a,GeneOntology,,0.0
GO:GO:0043410,GO:GO:0043408,go_term_is_a,GeneOntology,,0.0
GO:GO:0043410,GO:GO:1902533,go_term_is_a,GeneOntology,,0.0
GO:GO:0043412,GO:GO:0043170,go_term_is_a,GeneOntology,,0.0
GO:GO:0043434,GO:GO:0009725,go_term_is_a,GeneOntology,,0.0
GO:GO:0043434,GO:GO:1901698,go_term_is_a,GeneOntology,,0.0
GO:GO:0043434,GO:GO:1901700,go_term_is_a,GeneOntology,,0.0
GO:GO:0043436,GO:GO:0006082,go_term_is_a,GeneOntology,,0.0
GO:GO:0043467,GO:GO:0019222,go_term_is_a,GeneOntology,,0.0
GO:GO:0043470,GO:GO:0006109,go_term_is_a,GeneOntology,,0.0
GO:GO:0043470,GO:GO:0009894,go_term_is_a,GeneOntology,,0.0
GO:GO:0043484,GO:GO:0010468,go_term_is_a,GeneOntology,,0.0
GO:GO:0043484,GO:GO:0080090,go_term_is_a,GeneOntology,,0.0
GO:GO:0043491,GO:GO:0141124,go_term_is_a,GeneOntology,,0.0
GO:GO:0043502,GO:GO:0048583,go_term_is_a,GeneOntology,,0.0
GO:GO:0043502,GO:GO:0090257,go_term_is_a,GeneOntology,,0.0
GO:GO:0043531,GO:GO:0032559,go_term_is_a,GeneOntology,,0.0
GO:GO:0043531,GO:GO:0043168,go_term_is_a,GeneOntology,,0.0
GO:GO:0043535,GO:GO:0010594,go_term_is_a,GeneOntology,,0.0
GO:GO:0043537,GO:GO:0010596,go_term_is_a,GeneOntology,,0.0
GO:GO:0043537,GO:GO:0043535,go_term_is_a,GeneOntology,,0.0
GO:GO:0043543,GO:GO:0036211,go_term_is_a,GeneOntology,,0.0
GO:GO:0043548,GO:GO:0005515,go_term_is_a,GeneOntology,,0.0
GO:GO:0043559,GO:GO:0005515,go_term_is_a,GeneOntology,,0.0
GO:GO:0043559,GO:GO:0017046,go_term_is_a,GeneOntology,,0.0
GO:GO:0043560,GO:GO:0005515,go_term_is_a,GeneOntology,,0.0
GO:GO:0043565,GO:GO:0003677,go_term_is_a,GeneOntology,,0.0
GO:GO:0043570,GO:GO:0006259,go_term_is_a,GeneOntology,,0.0
GO:GO:0043570,GO:GO:0051276,go_term_is_a,GeneOntology,,0.0
GO:GO:0043687,GO:GO:0036211,go_term_is_a,GeneOntology,,0.0
GO:GO:0043954,GO:GO:0016043,go_term_is_a,GeneOntology,,0.0
GO:GO:0044057,GO:GO:0051239,go_term_is_a,GeneOntology,,0.0
GO:GO:0044087,GO:GO:0050794,go_term_is_a,GeneOntology,,0.0
GO:GO:0044089,GO:GO:0044087,go_term_is_a,GeneOntology,,0.0
GO:GO:0044089,GO:GO:0048522,go_term_is_a,GeneOntology,,0.0
GO:GO:0044093,GO:GO:0065009,go_term_is_a,GeneOntology,,0.0
GO:GO:0044238,GO:GO:0008152,go_term_is_a,GeneOntology,,0.0
GO:GO:0044281,GO:GO:0008152,go_term_is_a,GeneOntology,,0.0
GO:GO:0044282,GO:GO:0009056,go_term_is_a,GeneOntology,,0.0
GO:GO:0044282,GO:GO:0044281,go_term_is_a,GeneOntology,,0.0
GO:GO:0044297,GO:GO:0110165,go_term_is_a,GeneOntology,,0.0
GO:GO:0044298,GO:GO:0005886,go_term_part_of,GeneOntology,,0.0
GO:GO:0044298,GO:GO:0044297,go_term_part_of,GeneOntology,,0.0
GO:GO:0044298,GO:GO:0110165,go_term_is_a,GeneOntology,,0.0
GO:GO:0044320,GO:GO:0032870,go_term_is_a,GeneOntology,,0.0
GO:GO:0044320,GO:GO:0044321,go_term_is_a,GeneOntology,,0.0
GO:GO:0044321,GO:GO:0009725,go_term_is_a,GeneOntology,,0.0
GO:GO:0044325,GO:GO:0005515,go_term_is_a,GeneOntology,,0.0
GO:GO:0044389,GO:GO:0019899,go_term_is_a,GeneOntology,,0.0
GO:GO:0044403,GO:GO:0044419,go_term_is_a,GeneOntology,,0.0
GO:GO:0044409,GO:GO:0051701,go_term_is_a,GeneOntology,,0.0
GO:GO:0044419,GO:GO:0008150,go_term_is_a,GeneOntology,,0.0
GO:GO:0044703,GO:GO:0022414,go_term_is_a,GeneOntology,,0.0
GO:GO:0044706,GO:GO:0032501,go_term_is_a,GeneOntology,,0.0
GO:GO:0044853,GO:GO:0045121,go_term_is_a,GeneOntology,,0.0
GO:GO:0044853,GO:GO:0098590,go_term_is_a,GeneOntology,,0.0
GO:GO:0044877,GO:GO:0005488,go_term_is_a,GeneOntology,,0.0
GO:GO:0045017,GO:GO:0008610,go_term_is_a,GeneOntology,,0.0
GO:GO:0045017,GO:GO:0046486,go_term_is_a,GeneOntology,,0.0
GO:GO:0045087,GO:GO:0006955,go_term_is_a,GeneOntology,,0.0
GO:GO:0045087,GO:GO:0140546,go_term_is_a,GeneOntology,,0.0
GO:GO:0045088,GO:GO:0002831,go_term_is_a,GeneOntology,,0.0
GO:GO:0045088,GO:GO:0031347,go_term_is_a,GeneOntology,,0.0
GO:GO:0045088,GO:GO:0032101,go_term_is_a,GeneOntology,,0.0
GO:GO:0045088,GO:GO:0050776,go_term_is_a,GeneOntology,,0.0
GO:GO:0045120,GO:GO:0005634,go_term_is_a,GeneOntology,,0.0
GO:GO:0045121,GO:GO:0098857,go_term_is_a,GeneOntology,,0.0
GO:GO:0045137,GO:GO:0003006,go_term_is_a,GeneOntology,,0.0
GO:GO:0045137,GO:GO:0007275,go_term_part_of,GeneOntology,,0.0
GO:GO:0045137,GO:GO:0007548,go_term_part_of,GeneOntology,,0.0
GO:GO:0045165,GO:GO:0030154,go_term_part_of,GeneOntology,,0.0
GO:GO:0045165,GO:GO:0048869,go_term_is_a,GeneOntology,,0.0
GO:GO:0045177,GO:GO:0110165,go_term_is_a,GeneOntology,,0.0
GO:GO:0045184,GO:GO:0051234,go_term_is_a,GeneOntology,,0.0
GO:GO:0045202,GO:GO:0030054,go_term_is_a,GeneOntology,,0.0
GO:GO:0045295,GO:GO:0005515,go_term_is_a,GeneOntology,,0.0
GO:GO:0045309,GO:GO:0051219,go_term_is_a,GeneOntology,,0.0
GO:GO:0045321,GO:GO:0001775,go_term_is_a,GeneOntology,,0.0
GO:GO:0045321,GO:GO:0002376,go_term_is_a,GeneOntology,,0.0
GO:GO:0045333,GO:GO:0015980,go_term_is_a,GeneOntology,,0.0
GO:GO:0045428,GO:GO:0009889,go_term_is_a,GeneOntology,,0.0
GO:GO:0045428,GO:GO:0080164,go_term_is_a,GeneOntology,,0.0
GO:GO:0045429,GO:GO:0009891,go_term_is_a,GeneOntology,,0.0
GO:GO:0045429,GO:GO:0045428,go_term_is_a,GeneOntology,,0.0
GO:GO:0045444,GO:GO:0030154,go_term_is_a,GeneOntology,,0.0
GO:GO:0045445,GO:GO:0030154,go_term_is_a,GeneOntology,,0.0
GO:GO:0045445,GO:GO:0061061,go_term_part_of,GeneOntology,,0.0
GO:GO:0045472,GO:GO:1901700,go_term_is_a,GeneOntology,,0.0
GO:GO:0045595,GO:GO:0050793,go_term_is_a,GeneOntology,,0.0
GO:GO:0045595,GO:GO:0050794,go_term_is_a,GeneOntology,,0.0
GO:GO:0045596,GO:GO:0045595,go_term_is_a,GeneOntology,,0.0
GO:GO:0045596,GO:GO:0048523,go_term_is_a,GeneOntology,,0.0
GO:GO:0045596,GO:GO:0051093,go_term_is_a,GeneOntology,,0.0
GO:GO:0045597,GO:GO:0045595,go_term_is_a,GeneOntology,,0.0
GO:GO:0045597,GO:GO:0048522,go_term_is_a,GeneOntology,,0.0
GO:GO:0045597,GO:GO:0051094,go_term_is_a,GeneOntology,,0.0
GO:GO:0045598,GO:GO:0045595,go_term_is_a,GeneOntology,,0.0
GO:GO:0045599,GO:GO:0045596,go_term_is_a,GeneOntology,,0.0
GO:GO:0045599,GO:GO:0045598,go_term_is_a,GeneOntology,,0.0
GO:GO:0045600,GO:GO:0045597,go_term_is_a,GeneOntology,,0.0
GO:GO:0045600,GO:GO:0045598,go_term_is_a,GeneOntology,,0.0
GO:GO:0045667,GO:GO:0045595,go_term_is_a,GeneOntology,,0.0
GO:GO:0045668,GO:GO:0045596,go_term_is_a,GeneOntology,,0.0
GO:GO:0045668,GO:GO:0045667,go_term_is_a,GeneOntology,,0.0
GO:GO:0045721,GO:GO:0006111,go_term_is_a,GeneOntology,,0.0
GO:GO:0045721,GO:GO:0009890,go_term_is_a,GeneOntology,,0.0
GO:GO:0045721,GO:GO:0045912,go_term_is_a,GeneOntology,,0.0
GO:GO:0045721,GO:GO:0062014,go_term_is_a,GeneOntology,,0.0
GO:GO:0045722,GO:GO:0006111,go_term_is_a,GeneOntology,,0.0
GO:GO:0045722,GO:GO:0009891,go_term_is_a,GeneOntology,,0.0
GO:GO:0045722,GO:GO:0010907,go_term_is_a,GeneOntology,,0.0
GO:GO:0045725,GO:GO:0005979,go_term_is_a,GeneOntology,,0.0
GO:GO:0045725,GO:GO:0010557,go_term_is_a,GeneOntology,,0.0
GO:GO:0045725,GO:GO:0070875,go_term_is_a,GeneOntology,,0.0
GO:GO:0045732,GO:GO:0009896,go_term_is_a,GeneOntology,,0.0
GO:GO:0045732,GO:GO:0042176,go_term_is_a,GeneOntology,,0.0
GO:GO:0045732,GO:GO:0051247,go_term_is_a,GeneOntology,,0.0
GO:GO:0045764,GO:GO:0006521,go_term_is_a,GeneOntology,,0.0
GO:GO:0045764,GO:GO:0009893,go_term_is_a,GeneOntology,,0.0
GO:GO:0045765,GO:GO:0022603,go_term_is_a,GeneOntology,,0.0
GO:GO:0045765,GO:GO:1901342,go_term_is_a,GeneOntology,,0.0
GO:GO:0045787,GO:GO:0048522,go_term_is_a,GeneOntology,,0.0
GO:GO:0045787,GO:GO:0051726,go_term_is_a,GeneOntology,,0.0
GO:GO:0045807,GO:GO:0030100,go_term_is_a,GeneOntology,,0.0
GO:GO:0045807,GO:GO:0051050,go_term_is_a,GeneOntology,,0.0
GO:GO:0045807,GO:GO:0051130,go_term_is_a,GeneOntology,,0.0
GO:GO:0045818,GO:GO:0005981,go_term_is_a,GeneOntology,,0.0
GO:GO:0045818,GO:GO:0009895,go_term_is_a,GeneOntology,,0.0
GO:GO:0045818,GO:GO:0070874,go_term_is_a,GeneOntology,,0.0
GO:GO:0045821,GO:GO:0006110,go_term_is_a,GeneOntology,,0.0
GO:GO:0045821,GO:GO:0033123,go_term_is_a,GeneOntology,,0.0
GO:GO:0045821,GO:GO:0045913,go_term_is_a,GeneOntology,,0.0
GO:GO:0045821,GO:GO:1903580,go_term_is_a,GeneOntology,,0.0
GO:GO:0045824,GO:GO:0002832,go_term_is_a,GeneOntology,,0.0
GO:GO:0045824,GO:GO:0031348,go_term_is_a,GeneOntology,,0.0
GO:GO:0045824,GO:GO:0032102,go_term_is_a,GeneOntology,,0.0
GO:GO:0045824,GO:GO:0045088,go_term_is_a,GeneOntology,,0.0
GO:GO:0045824,GO:GO:0050777,go_term_is_a,GeneOntology,,0.0
GO:GO:0045833,GO:GO:0009892,go_term_is_a,GeneOntology,,0.0
GO:GO:0045833,GO:GO:0019216,go_term_is_a,GeneOntology,,0.0
GO:GO:0045834,GO:GO:0009893,go_term_is_a,GeneOntology,,0.0
GO:GO:0045834,GO:GO:0019216,go_term_is_a,GeneOntology,,0.0
GO:GO:0045838,GO:GO:0042391,go_term_is_a,GeneOntology,,0.0
GO:GO:0045840,GO:GO:0007088,go_term_is_a,GeneOntology,,0.0
GO:GO:0045840,GO:GO:0051785,go_term_is_a,GeneOntology,,0.0
GO:GO:0045840,GO:GO:0090068,go_term_is_a,GeneOntology,,0.0
GO:GO:0045892,GO:GO:0006355,go_term_is_a,GeneOntology,,0.0
GO:GO:0045892,GO:GO:1902679,go_term_is_a,GeneOntology,,0.0
GO:GO:0045893,GO:GO:0006355,go_term_is_a,GeneOntology,,0.0
GO:GO:0045893,GO:GO:1902680,go_term_is_a,GeneOntology,,0.0
GO:GO:0045912,GO:GO:0006109,go_term_is_a,GeneOntology,,0.0
GO:GO:0045912,GO:GO:0009892,go_term_is_a,GeneOntology,,0.0
GO:GO:0045913,GO:GO:0006109,go_term_is_a,GeneOntology,,0.0
GO:GO:0045913,GO:GO:0009893,go_term_is_a,GeneOntology,,0.0
GO:GO:0045922,GO:GO:0019217,go_term_is_a,GeneOntology,,0.0
GO:GO:0045922,GO:GO:0045833,go_term_is_a,GeneOntology,,0.0
GO:GO:0045922,GO:GO:0062014,go_term_is_a,GeneOntology,,0.0
GO:GO:0045923,GO:GO:0019217,go_term_is_a,GeneOntology,,0.0
GO:GO:0045923,GO:GO:0045834,go_term_is_a,GeneOntology,,0.0
GO:GO:0045923,GO:GO:0062013,go_term_is_a,GeneOntology,,0.0
GO:GO:0045926,GO:GO:0040008,go_term_is_a,GeneOntology,,0.0
GO:GO:0045926,GO:GO:0048519,go_term_is_a,GeneOntology,,0.0
GO:GO:0045927,GO:GO:0040008,go_term_is_a,GeneOntology,,0.0
GO:GO:0045927,GO:GO:0048518,go_term_is_a,GeneOntology,,0.0
GO:GO:0045934,GO:GO:0009892,go_term_is_a,GeneOntology,,0.0
GO:GO:0045934,GO:GO:0019219,go_term_is_a,GeneOntology,,0.0
GO:GO:0045937,GO:GO:0010562,go_term_is_a,GeneOntology,,0.0
GO:GO:0045944,GO:GO:0006357,go_term_is_a,GeneOntology,,0.0
GO:GO:0045944,GO:GO:0045893,go_term_is_a,GeneOntology,,0.0
GO:GO:0045981,GO:GO:0006140,go_term_is_a,GeneOntology,,0.0
GO:GO:0045981,GO:GO:0045937,go_term_is_a,GeneOntology,,0.0
GO:GO:0045981,GO:GO:0062013,go_term_is_a,GeneOntology,,0.0
GO:GO:0045995,GO:GO:2000026,go_term_is_a,GeneOntology,,0.0
GO:GO:0046031,GO:GO:0009150,go_term_is_a,GeneOntology,,0.0
GO:GO:0046031,GO:GO:0009179,go_term_is_a,GeneOntology,,0.0
GO:GO:0046032,GO:GO:0009154,go_term_is_a,GeneOntology,,0.0
GO:GO:0046032,GO:GO:0009181,go_term_is_a,GeneOntology,,0.0
GO:GO:0046032,GO:GO:0046031,go_term_is_a,GeneOntology,,0.0
GO:GO:0046034,GO:GO:0009150,go_term_is_a,GeneOntology,,0.0
